"Participant ID","Event Name","The interpreter's role is to facilitate communication between the parties to a conversation","The interpreter is responsible for determining whether a consumer understands what the provider says","The interpreter must consider grammar, syntax and register when interpreting","If a provider asks the interpreter to simply summarize what is said, s/he should comply","If a consumer or provider asks the interpreter to leave something out, s/he should comply","The preferred method for interpreting for healthcare and human services is 'simultaneous interpretation'","'Interpretation' and 'translation' are interchangeable terms that involve the same skills","The interpreter must always remain neutral, i.e. not act as an advocate, during the interpretation","The interpreter can use body language and positioning to support maintaining neutrality","The interpreter should refrain from casual conversation/emotional engagement with the consumer","It is never appropriate for an interpreter to interrupt the interpretation","If the interpreter is unsure of the meaning of a word/phrase, s/he should guess and keep it moving","The interpreter may use electronic or hard copy dictionaries as much as needed during the interpretation","The interpreter should request information about the nature of the consumer's appointment beforehand","It is never appropriate for the interpreter to inquire about cultural beliefs during the interpretation","The most important relationship (affect) in an interpretation is between consumer and provider","Using a trained interpreter can both improve medical outcomes and increase provider's empathy","Promoting authentic communication, by the act of interpreting, may increase the interpreter's empathy","Interpreters need to maintain professional boundaries and practice self-care to avoid burn-out","The 'interpreter's code of ethics' includes accuracy, completeness, confidentiality and impartiality ",Complete?,"I have had formal training interpreting prior to this training","I have interpreted for family/friends","If yes, how frequently?","I have interpreted as a volunteer for community/healthcare organizations","If yes, how frequently?","English is my first language","The language(s) other than English in which I am fluent is (are)","I learned to speak it (them) (choice=school)","I learned to speak it (them) (choice=at home)","I learned to speak it (them) (choice=from my parents)","I learned to speak it (them) (choice=other)","please specify","at what age?","I read and write the following language(s) other than English at a 9th grade or higher level","I have lived/worked/studied in a country other than the US","If yes, what country(ies)",Complete?,"The presentation held my interest","The content, style and pace of this presentation was appropriate","There was ample time to practice new skills","Example handouts, and case studies were relevant and easy to understand","This training increased my understanding of the interpreter's role on the healthcare team","My ability to facilitate communication between providers and consumers is greater as a result of this training","My confidence in facilitating communication between providers and consumers is greater as a results of this training","I still have questions about (please list)","I would like more information about (please list)","Additional comments",Complete?,"State at least 4 things you can do to 'set the stage' for interpreting to begin","What 2 actions must you take when the consumer asks you to not tell the provider something","Name 3 techniques you can use when you have a general idea of the meaning of something that has been said to you, but you are not completely sure","What do you do when you do not like the consumer or the provider?","List 4 ways you can manage the flow of communication during the interpretation","What 2 steps should you take when the consumer and provider are misscommunicating or don't understand each other","Describe the role of an interpreter. What does he/she do?","Give 3 situations in which you should interrupt the interpretation and provide your own suggestions. How often should you interrupt?","Name at least 4 of the skills that a person needs to be able to work as an interpreter","State 4 reasons why a code of ethics for interpreters is necessary","Which relationship in the interpreted interview is the MOST important","During an interpretation session, you should stand (or sit)","Which type of interpretation is recommended for healthcare and human services","Other things being equal, the best interpreter is most likely to be","During the medical interview, an interpreter should be expected to","A well-trained and competent interpreter","If a consumer doesn't understand what is said to him/her","Which one of these statements is true?","Knowledge of technical vocabulary in both working languages us the single most important element for interpreters","Interpreters are instruments of communication, but not participants in the task to be done by the worker (doctor, nurse, social worker, etc.)","Interpreters should give word-for-word renditions of what is said to ensure accuracy and completeness","Interpreters should intervene as little as possible in the exchange between the consumer and the provider","Most individuals who speak two languages have the skills to be good interpreters","Developing endurance enhances an interpreter's performance","Use of hand gestures can improve the flow of interpretation",Complete?,"My 'other' language is","This was my first experience in interpreting","I had interpreter training prior to this class/practicum","I had opportunities to practice after the training with fellow students","I had opportunities to practice after the training with my professor","other (whom?)",,"I had opportunities to interpret in the clinical setting","I estimate that between the class and testing, I practiced","How much?","In addition the practicing interpretation, I also (choice=Worked on medical terms in my other language)","In addition the practicing interpretation, I also (choice=Worked on my general vocabulary in my other language)","In addition the practicing interpretation, I also (choice=Engaged in other skill building activities)",what?,"The most valuable part of this training has been","I would add the following to the training","confident about interpreting","empathy for LEP patients","empathy for English-only providers","Inclined to advocate for patients","Inclined to work for system change","I would recommend this experience to fellow students","I would be willing to participate as a coach in future trainings",Complete?
30,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,No,Yes,Yes,No,,Yes,"10-20 hours total",,Checked,Checked,Unchecked,,"Help people",,more,more,more,more,more,Yes,Yes,Complete
31,"Documents pre training","Strongly Agree",Agree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Complete,No,Yes,very,Yes,"1 year experience translating Spanish in a nursing home",Yes,Arabic,Unchecked,Unchecked,Checked,Unchecked,,"learned English and Arabic together",Spanish,Yes,Jordan,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
31,"Documents post training","Strongly Agree",Agree,"Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree",Disagree,Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
31,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,No,,Yes,,,Yes,,,Unchecked,Unchecked,Unchecked,,"learning the introduction",,more,same,same,same,same,Yes,No,Complete
32,"Documents pre training","Strongly Agree",Agree,"Strongly Agree",Disagree,Agree,"Don't Know",Disagree,"Strongly Agree","Strongly Agree",Agree,Disagree,Disagree,Disagree,Agree,"Don't Know",Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,No,Yes,,Yes,PRN,No,"Creole  French",Unchecked,Checked,Checked,Unchecked,,0,"French  Creole  Spanish",Yes,Haiti,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
32,"Documents post training","Strongly Agree",Agree,"Strongly Agree",Disagree,"Strongly Disagree",Disagree,Disagree,Agree,Agree,Agree,Disagree,"Strongly Disagree",Disagree,Agree,Agree,Agree,"Strongly Agree",Agree,"Strongly Agree",Agree,Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,"great training session -- was very helpful!!",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
32,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,Yes,Yes,No,No,,Yes,"5-10 hours total",,Checked,Checked,Checked,"the professionalism and ethics training for interpreters",,,more,more,more,more,more,Yes,Yes,Complete
33,"Documents pre training","Strongly Agree","Strongly Agree","Don't Know",Disagree,Disagree,"Don't Know",Disagree,"Strongly Agree",Agree,Agree,"Don't Know",Disagree,Agree,Agree,Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,No,No,,Yes,"very infrequently",No,"French  Arabic",Unchecked,Checked,Checked,Checked,"grew up in France to Lebanese parents","since childhood until 18 y/o","French   Arabic",Yes,"France, Lebanon",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
33,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Don't Know","Strongly Disagree",Agree,"Strongly Agree",Agree,"Strongly Disagree",Disagree,Disagree,"Don't Know",Disagree,"Strongly Agree","Strongly Agree","Don't Know","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Don't Know","Don't Know",,,"would be easier/better if you have at least 2 people who speak each language at the session - I really can't gauge where my competency levels is in terms of medical interpreting",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
33,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mandarin Chinese",Yes,No,Yes,,,,No,Other,30min,Unchecked,Unchecked,Unchecked,,,,,,,,,,,Complete
34,"Documents pre training",Agree,Disagree,"Strongly Agree",Disagree,Disagree,Agree,"Strongly Disagree",Disagree,Agree,"Don't Know",Disagree,"Strongly Disagree",Agree,"Don't Know","Don't Know",Disagree,"Strongly Agree","Strongly Agree",Agree,"Strongly Agree",Complete,No,No,,No,,Yes,Cantonese,Unchecked,Unchecked,Unchecked,Checked,"from formal training and living in Hong Kong",19,,Yes,"Hong Kong",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
34,"Documents post training","Strongly Agree",Agree,Agree,Disagree,"Strongly Disagree",Disagree,"Strongly Disagree","Strongly Agree",Agree,"Strongly Agree",Disagree,Disagree,Agree,"Strongly Agree","Don't Know","Strongly Agree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree",Agree,Agree,"Strongly Agree",Agree,Agree,,"how to let people know that you are a medical interpreter","Thank you so much for this session! I can't wait to begin interpreting for patients.",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
34,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,Yes,No,Yes,No,Yes,"bilingual doctors",No,Other,1h,Checked,Checked,Checked,"ethical scenarios","learning the interpretation process","I think the training is perfect as is",more,more,more,same,same,Yes,Yes,Complete
35,"Documents pre training","Strongly Agree","Strongly Agree",Agree,"Strongly Disagree","Strongly Disagree","Don't Know","Strongly Disagree","Don't Know",Agree,"Don't Know",Agree,"Strongly Disagree",Agree,"Don't Know",Disagree,Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,No,Yes,rarely,Yes,infrequently,Yes,Spanish,Checked,Unchecked,Unchecked,Checked,"living/studying in Mexico/Spain",18-23,Spanish,Yes,mexico,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
35,"Documents post training","Strongly Agree",Disagree,"Strongly Agree",Disagree,"Strongly Disagree",Agree,Disagree,"Strongly Agree","Strongly Agree","Strongly Agree",Disagree,Disagree,Agree,Agree,Disagree,Agree,"Strongly Agree",Agree,"Strongly Agree",Agree,Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,"Strongly Agree",Agree,Agree,,,"I really enjoyed the training. Although I am fluent in both languages, I found it difficult to interpret with accuracy and completeness during the practice scenarios. I learned a lot! I am definitely planning to practice more.",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
35,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mandarin Chinese",Yes,No,Yes,No,No,,No,Other,"1 hour",Checked,Checked,Unchecked,,"emphasizing the role of the interpreter, how to avoid overstepping this boundary","some online tools (apps) that we can use for our language",more,more,more,same,more,Yes,Yes,Complete
36,"Documents pre training",Agree,Agree,Agree,"Don't Know",Disagree,"Don't Know",Disagree,"Don't Know",Agree,"Don't Know","Don't Know",Disagree,"Don't Know",Agree,"Don't Know","Don't Know","Strongly Agree","Strongly Agree",Agree,"Don't Know",Complete,No,Yes,"several times during international travel",No,,Yes,German,Checked,Unchecked,Unchecked,Unchecked,,"6th grade to college",German,No,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
36,"Documents post training",Agree,Disagree,"Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree",Agree,"Strongly Agree","Strongly Agree","Strongly Disagree",Disagree,Agree,Agree,Disagree,"Strongly Agree","Strongly Agree",Agree,"Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,Agree,Agree,"Don't Know",Agree,Agree,Agree,"Don't Know","appropriate use of dictionaries when interpreting","translating for patients for whom I am also caring (or at least part of their healthcare team)","The information during the first part of the day could have been presented more quickly.  All the info was given in an interesting and very entertaining way. Thank you!",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
36,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mandarin (Chinese)",No,No,Yes,,,,No,Other,30min,Unchecked,Unchecked,Unchecked,,"the introduction template",,more,same,same,same,same,Yes,No,Complete
37,"Documents pre training","Strongly Agree",Disagree,Agree,"Strongly Disagree","Strongly Disagree",Disagree,Disagree,"Strongly Agree",Agree,"Strongly Agree","Don't Know",Disagree,"Don't Know",Agree,"Don't Know","Don't Know",Agree,Agree,"Strongly Agree","Strongly Agree",Complete,No,Yes,"3-4 times",Yes,MMI-5x,Yes,Spanish,Checked,Unchecked,Unchecked,Unchecked,,10,Spanish,Yes,"honduras, peru",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
37,"Documents post training",,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
37,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,Yes,No,Yes,,Yes,friends,Yes,Other,"2 hours",Checked,Checked,Checked,,"interprete's role and vocabulary",n/a,more,more,more,more,more,Yes,Yes,Complete
38,"Documents pre training","Strongly Agree",Agree,Agree,"Strongly Disagree","Strongly Disagree",Disagree,"Strongly Disagree","Strongly Agree","Strongly Agree",Agree,"Strongly Disagree",Disagree,Disagree,Agree,"Strongly Disagree",Disagree,Agree,Agree,Agree,"Strongly Agree",Complete,No,Yes,"handful of times",No,,No,Persian/Farsi,Unchecked,Unchecked,Unchecked,Checked,"native language",0,Persian/Farsi,Yes,"Iran, Zambia",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
38,"Documents post training",,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
38,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,Yes,No,No,No,Yes,"job friends",Yes,Other,"2 h",Checked,Checked,Checked,,"help other persons to communicate",,more,,more,more,more,Yes,Yes,Complete
39,"Documents pre training","Strongly Agree","Strongly Disagree",Disagree,Disagree,Disagree,"Strongly Agree","Strongly Disagree",Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,No,No,,Yes,,Yes,"Spanish  Portuguese",Checked,Unchecked,Unchecked,Checked,"study abroad","5-16, p20","Spanish  Portuguese",Yes,"Costa Rica, Brazil",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
39,"Documents post training",,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
39,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mandarin,No,No,Yes,,Yes,resident,Yes,Other,"10 min",Checked,Checked,Checked,,"meeting people, learning ethics and what to do in complex situations",,more,more,more,more,more,Yes,Yes,Complete
40,"Documents pre training",Agree,"Don't Know",Disagree,Disagree,Disagree,Disagree,"Strongly Disagree",Agree,Agree,Agree,Disagree,Disagree,"Don't Know",Agree,Disagree,Agree,Agree,"Don't Know",Agree,"Don't Know",Complete,No,No,,No,,Yes,Spanish,Checked,Unchecked,Unchecked,Checked,"high school (4), college (4), time in mexico/ecuador",14,Spanish,Yes,"Mexico, Ecuador",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
40,"Documents post training",,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
40,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese,No,No,Yes,No,,,Yes,Other,"2 hs",Checked,Checked,Checked,,"learning how to be a good interpreter","more time to look up medical terms",more,more,same,more,more,Yes,Yes,Complete
41,"Documents pre training","Strongly Agree",Disagree,"Strongly Agree","Strongly Disagree","Strongly Agree","Don't Know","Strongly Disagree","Strongly Disagree",Agree,"Strongly Disagree",Disagree,"Strongly Disagree",Agree,Agree,Disagree,Agree,"Strongly Agree",Agree,Agree,Agree,Complete,No,Yes,often,Yes,twice,No,Spanish,Unchecked,Unchecked,Checked,Unchecked,,3,Spanish,Yes,Venezuela,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
41,"Documents post training",,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,
41,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chinese,Yes,No,Yes,No,No,,No,Other,"2-3 hours",Checked,Checked,Checked,,"learning the role of the interpreter as a neutral third party",,more,more,more,less,less,Yes,Yes,Complete
42,"Documents post training",Agree,Agree,Agree,Disagree,"Strongly Disagree","Don't Know","Don't Know",Agree,Agree,"Don't Know",Disagree,Disagree,"Don't Know","Don't Know",Disagree,Agree,Agree,Agree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
42,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,Yes,No,No,No,No,,Yes,"5-10 hours total",,Checked,Checked,Unchecked,,"professional etiquette to formal interpreting",,more,more,more,more,more,Yes,Yes,Complete
43,"Documents pre training",Agree,Agree,"Strongly Agree",Disagree,Agree,"Don't Know",Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,"Strongly Agree",Complete,No,Yes,,No,,No,chinese,Unchecked,Checked,Checked,Unchecked,,1,,Yes,china,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
43,"Documents post training",Agree,"Strongly Agree","Strongly Agree",Agree,Disagree,"Don't Know",Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,"Strongly Agree",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
43,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ukrainian,No,No,Yes,No,No,,No,"10-20 hours total",,Unchecked,Checked,Unchecked,,"how to talk to the patient and how to be professional","maybe more stories about real cases, real tranlation stories",more,same,more,more,same,Yes,Yes,Complete
44,"Documents pre training",Agree,Agree,Agree,Agree,Disagree,"Don't Know",Disagree,"Strongly Agree",Agree,Agree,"Don't Know",Disagree,"Don't Know",Agree,"Don't Know",Agree,"Strongly Agree",Agree,Agree,"Strongly Agree",Complete,No,Yes,,No,,No,"mandarin chinese",Unchecked,Checked,Checked,Unchecked,,,"mandarin chinese",Yes,"china, japan",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
44,"Documents post training","Strongly Agree",Agree,"Strongly Agree",Disagree,"Strongly Disagree",Agree,"Strongly Disagree","Strongly Agree","Strongly Agree",Agree,Disagree,"Strongly Disagree",Agree,Agree,"Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
44,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,Yes,No,Yes,,,,No,Other,"1 hour",Checked,Checked,Checked,,,,more,more,more,more,more,Yes,Yes,Complete
45,"Documents pre training","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Don't Know",Disagree,Disagree,"Strongly Agree","Strongly Agree",Agree,"Don't Know",Disagree,Disagree,"Don't Know","Don't Know","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,No,Yes,,Yes,,No,"mandarin chinese",Checked,Checked,Checked,Unchecked,,birth,"mandarin chinese  spanish",Yes,china,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
45,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree",Disagree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Agree,"Don't Know",Agree,Agree,Agree,Agree,Agree,"Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Agree,,,"gotta practice!",Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
45,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vietnamese,Yes,No,Yes,No,No,,No,"5-10 hours total",,Unchecked,Unchecked,Unchecked,,"learning the difference between a translator and an interpreter",N/A,more,more,more,more,more,Yes,Yes,Complete
46,"Documents pre training",Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,"Strongly Agree",Agree,"Don't Know","Don't Know",Disagree,Disagree,Disagree,Disagree,Agree,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,No,No,,No,,No,spanish,Unchecked,Unchecked,Unchecked,Unchecked,,,spanish,Yes,colombia,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
46,"Documents post training","Strongly Agree","Strongly Agree",Agree,Disagree,"Strongly Disagree",Agree,"Don't Know","Strongly Agree",Agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,"Strongly Agree",Agree,Agree,"Strongly Agree",Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,"Strongly Agree","Strongly Agree","Strongly Agree",,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
46,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vietnamese,Yes,No,Yes,No,Yes,family,Yes,"5-10 hours total",,Unchecked,Checked,Unchecked,,"learning the role of interpreter",N/A,more,more,more,more,more,Yes,Yes,Complete
47,"Documents pre training","Strongly Agree","Strongly Agree","Don't Know","Don't Know","Don't Know",Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Complete,No,Yes,once/week,No,,No,arabic,Checked,Unchecked,Checked,Unchecked,,"0-6 years old",,Yes,egypt,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
47,"Documents post training",Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Complete,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
47,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,Yes,No,Yes,Yes,No,,Yes,"5-10 hours total",,Checked,Checked,Checked,,"speaking in medical terms",,more,more,more,more,more,Yes,Yes,Complete
48,"Documents pre training",Agree,Disagree,Agree,Disagree,"Don't Know",Disagree,Disagree,Agree,Agree,Agree,"Don't Know",Disagree,"Don't Know","Don't Know",Disagree,"Don't Know",Agree,"Don't Know",Agree,Agree,Complete,No,Yes,"a few occasions ",Yes,"a few occasions ",No,spanish,Checked,Checked,Unchecked,Unchecked,,1,spanish,Yes,philippines,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
48,"Documents post training","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree",Disagree,Disagree,"Strongly Disagree","Don't Know","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",Complete,,,,,,,,,,,,,,,,,,"Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree",,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,
48,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,No,No,Yes,,,,,Other,"3 h",Checked,Checked,Unchecked,,"to learn the rules about how to interpret in the medical field",-,more,,,,,Yes,Yes,Complete
